Grid	Lat/Long hddd.ddddd°
Datum	South American '69

Header	Name	Start Time	Elapsed Time	Length	Average Speed	Link

Track	Track actual: 12 JUN 2018 09:49	12-06-2018 9:49:50 (UTC-4)	7:24:23	15.1 km	2 kph	

Header	Position	Time	Altitude	Depth	Leg Length	Leg Time	Leg Speed	Leg Course
Trackpoint	S34.98338 W71.22857	12-06-2018 12:08:21 (UTC-4)	205 m		10 m	0:00:06	6 kph	305° true
Trackpoint	S34.98329 W71.22856	12-06-2018 12:08:27 (UTC-4)	201 m		10 m	0:00:06	6 kph	4° true
Trackpoint	S34.98325 W71.22855	12-06-2018 12:08:33 (UTC-4)	201 m		4 m	0:00:06	3 kph	17° true
Trackpoint	S34.98324 W71.22854	12-06-2018 12:08:39 (UTC-4)	202 m		1 m	0:00:06	0.4 kph	49° true
Trackpoint	S34.98324 W71.22854	12-06-2018 12:08:44 (UTC-4)	202 m		0 m	0:00:05	0.1 kph	350° true
Trackpoint	S34.98324 W71.22854	12-06-2018 12:08:50 (UTC-4)	202 m		0 m	0:00:06	0.1 kph	69° true
Trackpoint	S34.98324 W71.22854	12-06-2018 12:08:56 (UTC-4)	203 m		0 m	0:00:06	0.3 kph	277° true
Trackpoint	S34.98324 W71.22854	12-06-2018 12:09:03 (UTC-4)	203 m		0 m	0:00:07	0.0 kph	236° true
Trackpoint	S34.98323 W71.22862	12-06-2018 12:09:09 (UTC-4)	204 m		7 m	0:00:06	4 kph	282° true
Trackpoint	S34.98323 W71.22869	12-06-2018 12:09:15 (UTC-4)	207 m		6 m	0:00:06	4 kph	266° true
Trackpoint	S34.98325 W71.22876	12-06-2018 12:09:21 (UTC-4)	208 m		7 m	0:00:06	4 kph	253° true
Trackpoint	S34.98325 W71.22877	12-06-2018 12:09:26 (UTC-4)	207 m		1 m	0:00:05	0.5 kph	271° true
Trackpoint	S34.98324 W71.22875	12-06-2018 12:09:33 (UTC-4)	207 m		2 m	0:00:07	0.8 kph	67° true
Trackpoint	S34.98321 W71.22869	12-06-2018 12:09:39 (UTC-4)	206 m		7 m	0:00:06	4 kph	57° true
Trackpoint	S34.98317 W71.22867	12-06-2018 12:09:45 (UTC-4)	207 m		5 m	0:00:06	3 kph	20° true
Trackpoint	S34.98308 W71.22866	12-06-2018 12:09:51 (UTC-4)	207 m		10 m	0:00:06	6 kph	6° true
Trackpoint	S34.98296 W71.22863	12-06-2018 12:09:57 (UTC-4)	205 m		13 m	0:00:06	8 kph	12° true
Trackpoint	S34.98292 W71.22862	12-06-2018 12:10:03 (UTC-4)	205 m		5 m	0:00:06	3 kph	10° true
Trackpoint	S34.98291 W71.22862	12-06-2018 12:10:09 (UTC-4)	204 m		0 m	0:00:06	0.2 kph	38° true
Trackpoint	S34.98290 W71.22861	12-06-2018 12:10:15 (UTC-4)	204 m		1 m	0:00:06	0.8 kph	18° true
Trackpoint	S34.98278 W71.22861	12-06-2018 12:10:21 (UTC-4)	205 m		14 m	0:00:06	8 kph	0° true
Trackpoint	S34.98268 W71.22867	12-06-2018 12:10:27 (UTC-4)	207 m		12 m	0:00:06	7 kph	335° true
Trackpoint	S34.98268 W71.22882	12-06-2018 12:10:33 (UTC-4)	207 m		14 m	0:00:06	8 kph	269° true
Trackpoint	S34.98272 W71.22896	12-06-2018 12:10:39 (UTC-4)	207 m		14 m	0:00:06	8 kph	254° true
Trackpoint	S34.98274 W71.22909	12-06-2018 12:10:45 (UTC-4)	207 m		12 m	0:00:06	7 kph	260° true
Trackpoint	S34.98275 W71.22912	12-06-2018 12:10:51 (UTC-4)	208 m		4 m	0:00:06	2 kph	242° true
Trackpoint	S34.98277 W71.22911	12-06-2018 12:10:57 (UTC-4)	208 m		2 m	0:00:06	1.3 kph	135° true
Trackpoint	S34.98277 W71.22911	12-06-2018 12:11:03 (UTC-4)	208 m		1 m	0:00:06	0.4 kph	174° true
Trackpoint	S34.98276 W71.22912	12-06-2018 12:11:09 (UTC-4)	208 m		2 m	0:00:06	1.0 kph	302° true
Trackpoint	S34.98275 W71.22911	12-06-2018 12:11:15 (UTC-4)	209 m		2 m	0:00:06	1.1 kph	46° true
Trackpoint	S34.98272 W71.22896	12-06-2018 12:11:21 (UTC-4)	209 m		14 m	0:00:06	9 kph	75° true
Trackpoint	S34.98269 W71.22875	12-06-2018 12:11:27 (UTC-4)	209 m		19 m	0:00:06	12 kph	80° true
Trackpoint	S34.98262 W71.22858	12-06-2018 12:11:33 (UTC-4)	209 m		17 m	0:00:06	10 kph	62° true
Trackpoint	S34.98248 W71.22856	12-06-2018 12:11:39 (UTC-4)	208 m		16 m	0:00:06	10 kph	10° true
Trackpoint	S34.98244 W71.22854	12-06-2018 12:11:45 (UTC-4)	208 m		4 m	0:00:06	2 kph	13° true
Trackpoint	S34.98244 W71.22854	12-06-2018 12:11:51 (UTC-4)	209 m		0 m	0:00:06	0.3 kph	27° true
Trackpoint	S34.98243 W71.22854	12-06-2018 12:11:57 (UTC-4)	209 m		0 m	0:00:06	0.3 kph	328° true
Trackpoint	S34.98242 W71.22856	12-06-2018 12:12:03 (UTC-4)	209 m		2 m	0:00:06	1.3 kph	303° true
Trackpoint	S34.98243 W71.22864	12-06-2018 12:12:09 (UTC-4)	210 m		7 m	0:00:06	4 kph	266° true
Trackpoint	S34.98242 W71.22865	12-06-2018 12:12:15 (UTC-4)	210 m		2 m	0:00:06	1.0 kph	289° true
Trackpoint	S34.98242 W71.22861	12-06-2018 12:12:21 (UTC-4)	209 m		4 m	0:00:06	2 kph	93° true
Trackpoint	S34.98242 W71.22856	12-06-2018 12:12:27 (UTC-4)	209 m		5 m	0:00:06	3 kph	93° true
Trackpoint	S34.98242 W71.22855	12-06-2018 12:12:33 (UTC-4)	208 m		1 m	0:00:06	0.7 kph	58° true
Trackpoint	S34.98237 W71.22855	12-06-2018 12:12:39 (UTC-4)	207 m		5 m	0:00:06	3 kph	352° true
Trackpoint	S34.98226 W71.22855	12-06-2018 12:12:45 (UTC-4)	205 m		13 m	0:00:06	8 kph	359° true
Trackpoint	S34.98222 W71.22855	12-06-2018 12:12:51 (UTC-4)	204 m		4 m	0:00:06	3 kph	2° true
Trackpoint	S34.98221 W71.22856	12-06-2018 12:12:57 (UTC-4)	204 m		1 m	0:00:06	0.4 kph	326° true
Trackpoint	S34.98209 W71.22864	12-06-2018 12:13:03 (UTC-4)	205 m		15 m	0:00:06	9 kph	332° true
Trackpoint	S34.98204 W71.22878	12-06-2018 12:13:09 (UTC-4)	204 m		14 m	0:00:06	9 kph	296° true
Trackpoint	S34.98203 W71.22900	12-06-2018 12:13:15 (UTC-4)	206 m		20 m	0:00:06	12 kph	270° true
Trackpoint	S34.98206 W71.22915	12-06-2018 12:13:21 (UTC-4)	207 m		14 m	0:00:06	8 kph	256° true
Trackpoint	S34.98202 W71.22924	12-06-2018 12:13:27 (UTC-4)	206 m		10 m	0:00:06	6 kph	301° true
Trackpoint	S34.98201 W71.22925	12-06-2018 12:13:32 (UTC-4)	207 m		1 m	0:00:05	1.0 kph	302° true
Trackpoint	S34.98203 W71.22928	12-06-2018 12:13:39 (UTC-4)	208 m		3 m	0:00:07	1.4 kph	239° true
Trackpoint	S34.98203 W71.22928	12-06-2018 12:13:44 (UTC-4)	209 m		0 m	0:00:05	0.3 kph	233° true
Trackpoint	S34.98203 W71.22929	12-06-2018 12:13:51 (UTC-4)	209 m		0 m	0:00:07	0.3 kph	295° true
Trackpoint	S34.98203 W71.22926	12-06-2018 12:13:57 (UTC-4)	209 m		2 m	0:00:06	1.3 kph	96° true
Trackpoint	S34.98207 W71.22916	12-06-2018 12:14:03 (UTC-4)	211 m		11 m	0:00:06	6 kph	116° true
Trackpoint	S34.98204 W71.22897	12-06-2018 12:14:09 (UTC-4)	211 m		18 m	0:00:06	11 kph	81° true
Trackpoint	S34.98202 W71.22878	12-06-2018 12:14:15 (UTC-4)	212 m		17 m	0:00:06	10 kph	81° true
Trackpoint	S34.98199 W71.22866	12-06-2018 12:14:21 (UTC-4)	213 m		11 m	0:00:06	7 kph	73° true
Trackpoint	S34.98198 W71.22864	12-06-2018 12:14:27 (UTC-4)	213 m		2 m	0:00:06	1.5 kph	70° true
Trackpoint	S34.98189 W71.22866	12-06-2018 12:14:33 (UTC-4)	212 m		11 m	0:00:06	7 kph	347° true
Trackpoint	S34.98176 W71.22868	12-06-2018 12:14:39 (UTC-4)	211 m		14 m	0:00:06	9 kph	353° true
Trackpoint	S34.98163 W71.22870	12-06-2018 12:14:45 (UTC-4)	210 m		15 m	0:00:06	9 kph	355° true
Trackpoint	S34.98148 W71.22865	12-06-2018 12:14:51 (UTC-4)	211 m		16 m	0:00:06	10 kph	15° true
Trackpoint	S34.98140 W71.22857	12-06-2018 12:14:57 (UTC-4)	210 m		12 m	0:00:06	7 kph	38° true
Trackpoint	S34.98133 W71.22847	12-06-2018 12:15:03 (UTC-4)	211 m		13 m	0:00:06	8 kph	49° true
Trackpoint	S34.98129 W71.22843	12-06-2018 12:15:08 (UTC-4)	213 m		6 m	0:00:05	4 kph	40° true
Trackpoint	S34.98128 W71.22844	12-06-2018 12:15:15 (UTC-4)	213 m		1 m	0:00:07	0.5 kph	301° true
Trackpoint	S34.98128 W71.22845	12-06-2018 12:15:21 (UTC-4)	214 m		1 m	0:00:06	0.6 kph	294° true
Trackpoint	S34.98129 W71.22845	12-06-2018 12:15:27 (UTC-4)	214 m		1 m	0:00:06	0.6 kph	206° true
Trackpoint	S34.98130 W71.22835	12-06-2018 12:15:33 (UTC-4)	214 m		10 m	0:00:06	6 kph	99° true
Trackpoint	S34.98125 W71.22817	12-06-2018 12:15:39 (UTC-4)	213 m		17 m	0:00:06	10 kph	70° true
Trackpoint	S34.98123 W71.22800	12-06-2018 12:15:45 (UTC-4)	215 m		16 m	0:00:06	9 kph	82° true
Trackpoint	S34.98123 W71.22791	12-06-2018 12:15:51 (UTC-4)	213 m		8 m	0:00:06	5 kph	87° true
Trackpoint	S34.98122 W71.22790	12-06-2018 12:15:57 (UTC-4)	213 m		1 m	0:00:06	0.8 kph	65° true
Trackpoint	S34.98122 W71.22789	12-06-2018 12:16:03 (UTC-4)	213 m		0 m	0:00:06	0.2 kph	86° true
Trackpoint	S34.98122 W71.22789	12-06-2018 12:16:09 (UTC-4)	214 m		0 m	0:00:06	0.3 kph	184° true
Trackpoint	S34.98123 W71.22790	12-06-2018 12:16:15 (UTC-4)	214 m		0 m	0:00:06	0.2 kph	240° true
Trackpoint	S34.98123 W71.22789	12-06-2018 12:16:21 (UTC-4)	214 m		0 m	0:00:06	0.1 kph	101° true
Trackpoint	S34.98123 W71.22790	12-06-2018 12:16:27 (UTC-4)	214 m		0 m	0:00:06	0.2 kph	280° true
Trackpoint	S34.98122 W71.22790	12-06-2018 12:16:33 (UTC-4)	214 m		0 m	0:00:06	0.1 kph	301° true
Trackpoint	S34.98121 W71.22785	12-06-2018 12:16:39 (UTC-4)	212 m		4 m	0:00:06	3 kph	70° true
Trackpoint	S34.98116 W71.22770	12-06-2018 12:16:45 (UTC-4)	209 m		15 m	0:00:06	9 kph	66° true
Trackpoint	S34.98106 W71.22757	12-06-2018 12:16:51 (UTC-4)	209 m		16 m	0:00:06	9 kph	47° true
Trackpoint	S34.98102 W71.22739	12-06-2018 12:16:57 (UTC-4)	209 m		18 m	0:00:06	11 kph	76° true
Trackpoint	S34.98099 W71.22732	12-06-2018 12:17:03 (UTC-4)	211 m		7 m	0:00:06	4 kph	59° true
Trackpoint	S34.98099 W71.22731	12-06-2018 12:17:09 (UTC-4)	212 m		0 m	0:00:06	0.3 kph	63° true
Trackpoint	S34.98098 W71.22732	12-06-2018 12:17:15 (UTC-4)	212 m		0 m	0:00:06	0.3 kph	356° true
Trackpoint	S34.98098 W71.22731	12-06-2018 12:17:21 (UTC-4)	213 m		0 m	0:00:06	0.2 kph	144° true
Trackpoint	S34.98099 W71.22731	12-06-2018 12:17:27 (UTC-4)	214 m		1 m	0:00:06	0.3 kph	100° true
Trackpoint	S34.98100 W71.22728	12-06-2018 12:17:33 (UTC-4)	213 m		3 m	0:00:06	2 kph	125° true
Trackpoint	S34.98101 W71.22726	12-06-2018 12:17:39 (UTC-4)	213 m		1 m	0:00:06	0.8 kph	118° true
Trackpoint	S34.98099 W71.22728	12-06-2018 12:17:44 (UTC-4)	213 m		3 m	0:00:05	2 kph	321° true
Trackpoint	S34.98099 W71.22728	12-06-2018 12:17:51 (UTC-4)	213 m		0 m	0:00:07	0.1 kph	327° true
Trackpoint	S34.98100 W71.22732	12-06-2018 12:17:57 (UTC-4)	213 m		4 m	0:00:06	2 kph	253° true
Trackpoint	S34.98100 W71.22733	12-06-2018 12:18:03 (UTC-4)	213 m		1 m	0:00:06	0.6 kph	256° true
Trackpoint	S34.98100 W71.22734	12-06-2018 12:18:09 (UTC-4)	213 m		0 m	0:00:06	0.2 kph	263° true
Trackpoint	S34.98100 W71.22735	12-06-2018 12:18:15 (UTC-4)	213 m		1 m	0:00:06	0.5 kph	271° true
Trackpoint	S34.98100 W71.22736	12-06-2018 12:18:21 (UTC-4)	213 m		1 m	0:00:06	0.6 kph	284° true
Trackpoint	S34.98099 W71.22736	12-06-2018 12:18:27 (UTC-4)	214 m		1 m	0:00:06	0.4 kph	313° true
Trackpoint	S34.98099 W71.22736	12-06-2018 12:18:33 (UTC-4)	213 m		0 m	0:00:06	0.2 kph	331° true
Trackpoint	S34.98099 W71.22736	12-06-2018 12:18:39 (UTC-4)	214 m		0 m	0:00:06	0.1 kph	20° true
Trackpoint	S34.98098 W71.22736	12-06-2018 12:18:45 (UTC-4)	213 m		0 m	0:00:06	0.3 kph	13° true
Trackpoint	S34.98098 W71.22736	12-06-2018 12:18:51 (UTC-4)	213 m		0 m	0:00:06	0.3 kph	337° true
Trackpoint	S34.98098 W71.22737	12-06-2018 12:18:57 (UTC-4)	214 m		1 m	0:00:06	0.4 kph	339° true
Trackpoint	S34.98097 W71.22737	12-06-2018 12:19:03 (UTC-4)	214 m		0 m	0:00:06	0.1 kph	321° true
Trackpoint	S34.98097 W71.22737	12-06-2018 12:19:09 (UTC-4)	215 m		1 m	0:00:06	0.5 kph	340° true
Trackpoint	S34.98096 W71.22737	12-06-2018 12:19:15 (UTC-4)	215 m		0 m	0:00:06	0.2 kph	339° true
Trackpoint	S34.98097 W71.22737	12-06-2018 12:19:21 (UTC-4)	215 m		0 m	0:00:06	0.1 kph	195° true
Trackpoint	S34.98096 W71.22735	12-06-2018 12:19:27 (UTC-4)	215 m		2 m	0:00:06	1.3 kph	80° true
Trackpoint	S34.98096 W71.22734	12-06-2018 12:19:33 (UTC-4)	215 m		1 m	0:00:06	0.5 kph	71° true
Trackpoint	S34.98096 W71.22733	12-06-2018 12:19:39 (UTC-4)	215 m		1 m	0:00:06	0.6 kph	111° true
Trackpoint	S34.98097 W71.22732	12-06-2018 12:19:45 (UTC-4)	215 m		1 m	0:00:06	0.5 kph	104° true
Trackpoint	S34.98097 W71.22732	12-06-2018 12:19:51 (UTC-4)	215 m		0 m	0:00:06	0.2 kph	101° true
Trackpoint	S34.98097 W71.22732	12-06-2018 12:19:57 (UTC-4)	215 m		0 m	0:00:06	0.2 kph	94° true
Trackpoint	S34.98096 W71.22732	12-06-2018 12:20:03 (UTC-4)	215 m		0 m	0:00:06	0.2 kph	346° true
Trackpoint	S34.98096 W71.22731	12-06-2018 12:20:09 (UTC-4)	215 m		0 m	0:00:06	0.1 kph	57° true
Trackpoint	S34.98097 W71.22732	12-06-2018 12:20:15 (UTC-4)	215 m		0 m	0:00:06	0.2 kph	215° true
Trackpoint	S34.98097 W71.22731	12-06-2018 12:20:21 (UTC-4)	215 m		1 m	0:00:06	0.7 kph	141° true
Trackpoint	S34.98097 W71.22729	12-06-2018 12:20:27 (UTC-4)	215 m		1 m	0:00:06	0.9 kph	93° true
Trackpoint	S34.98097 W71.22728	12-06-2018 12:20:33 (UTC-4)	215 m		1 m	0:00:06	0.8 kph	80° true
Trackpoint	S34.98097 W71.22727	12-06-2018 12:20:39 (UTC-4)	215 m		1 m	0:00:06	0.3 kph	86° true
Trackpoint	S34.98097 W71.22727	12-06-2018 12:20:45 (UTC-4)	216 m		0 m	0:00:06	0.2 kph	185° true
Trackpoint	S34.98098 W71.22727	12-06-2018 12:20:51 (UTC-4)	216 m		0 m	0:00:06	0.1 kph	147° true
Trackpoint	S34.98098 W71.22727	12-06-2018 12:20:57 (UTC-4)	215 m		0 m	0:00:06	0.1 kph	110° true
Trackpoint	S34.98098 W71.22727	12-06-2018 12:21:03 (UTC-4)	215 m		0 m	0:00:06	0.1 kph	131° true
Trackpoint	S34.98098 W71.22727	12-06-2018 12:21:09 (UTC-4)	215 m		0 m	0:00:06	0.0 kph	307° true
Trackpoint	S34.98097 W71.22727	12-06-2018 12:21:15 (UTC-4)	215 m		0 m	0:00:06	0.1 kph	46° true
Trackpoint	S34.98098 W71.22727	12-06-2018 12:21:21 (UTC-4)	215 m		0 m	0:00:06	0.2 kph	114° true
Trackpoint	S34.98098 W71.22726	12-06-2018 12:21:27 (UTC-4)	215 m		0 m	0:00:06	0.1 kph	83° true
Trackpoint	S34.98098 W71.22726	12-06-2018 12:21:33 (UTC-4)	215 m		0 m	0:00:06	0.1 kph	311° true
Trackpoint	S34.98098 W71.22727	12-06-2018 12:21:39 (UTC-4)	215 m		1 m	0:00:06	0.6 kph	269° true
Trackpoint	S34.98098 W71.22728	12-06-2018 12:21:45 (UTC-4)	215 m		1 m	0:00:06	0.4 kph	240° true
Trackpoint	S34.98098 W71.22729	12-06-2018 12:21:51 (UTC-4)	215 m		0 m	0:00:06	0.3 kph	238° true
Trackpoint	S34.98098 W71.22729	12-06-2018 12:21:57 (UTC-4)	215 m		0 m	0:00:06	0.1 kph	253° true
Trackpoint	S34.98098 W71.22729	12-06-2018 12:22:03 (UTC-4)	215 m		0 m	0:00:06	0.1 kph	139° true
Trackpoint	S34.98099 W71.22728	12-06-2018 12:22:08 (UTC-4)	215 m		0 m	0:00:05	0.3 kph	134° true
Trackpoint	S34.98099 W71.22728	12-06-2018 12:22:15 (UTC-4)	215 m		0 m	0:00:07	0.1 kph	137° true
Trackpoint	S34.98099 W71.22729	12-06-2018 12:22:21 (UTC-4)	215 m		0 m	0:00:06	0.3 kph	305° true
Trackpoint	S34.98098 W71.22729	12-06-2018 12:22:27 (UTC-4)	215 m		0 m	0:00:06	0.2 kph	353° true
Trackpoint	S34.98098 W71.22730	12-06-2018 12:22:33 (UTC-4)	215 m		1 m	0:00:06	0.6 kph	287° true
Trackpoint	S34.98098 W71.22730	12-06-2018 12:22:39 (UTC-4)	216 m		1 m	0:00:06	0.3 kph	314° true
Trackpoint	S34.98097 W71.22730	12-06-2018 12:22:45 (UTC-4)	216 m		0 m	0:00:06	0.2 kph	301° true
Trackpoint	S34.98097 W71.22730	12-06-2018 12:22:50 (UTC-4)	216 m		0 m	0:00:05	0.3 kph	72° true
Trackpoint	S34.98097 W71.22729	12-06-2018 12:22:57 (UTC-4)	216 m		1 m	0:00:07	0.3 kph	89° true
Trackpoint	S34.98097 W71.22729	12-06-2018 12:23:03 (UTC-4)	216 m		0 m	0:00:06	0.3 kph	81° true
Trackpoint	S34.98097 W71.22729	12-06-2018 12:23:09 (UTC-4)	216 m		0 m	0:00:06	0.1 kph	141° true
Trackpoint	S34.98097 W71.22730	12-06-2018 12:23:15 (UTC-4)	215 m		1 m	0:00:06	0.8 kph	287° true
Trackpoint	S34.98099 W71.22733	12-06-2018 12:23:21 (UTC-4)	215 m		4 m	0:00:06	2 kph	234° true
Trackpoint	S34.98100 W71.22737	12-06-2018 12:23:26 (UTC-4)	215 m		4 m	0:00:05	3 kph	258° true
Trackpoint	S34.98099 W71.22737	12-06-2018 12:23:33 (UTC-4)	215 m		1 m	0:00:07	0.3 kph	21° true
Trackpoint	S34.98098 W71.22734	12-06-2018 12:23:39 (UTC-4)	215 m		4 m	0:00:06	2 kph	67° true
Trackpoint	S34.98101 W71.22743	12-06-2018 12:23:45 (UTC-4)	214 m		9 m	0:00:06	5 kph	249° true
Trackpoint	S34.98106 W71.22756	12-06-2018 12:23:51 (UTC-4)	214 m		13 m	0:00:06	8 kph	247° true
Trackpoint	S34.98116 W71.22755	12-06-2018 12:23:57 (UTC-4)	214 m		12 m	0:00:06	7 kph	175° true
Trackpoint	S34.98131 W71.22752	12-06-2018 12:24:03 (UTC-4)	213 m		16 m	0:00:06	10 kph	169° true
Trackpoint	S34.98142 W71.22751	12-06-2018 12:24:09 (UTC-4)	213 m		13 m	0:00:06	8 kph	178° true
Trackpoint	S34.98144 W71.22753	12-06-2018 12:24:15 (UTC-4)	213 m		3 m	0:00:06	2 kph	226° true
Trackpoint	S34.98145 W71.22753	12-06-2018 12:24:21 (UTC-4)	212 m		1 m	0:00:06	0.8 kph	172° true
Trackpoint	S34.98146 W71.22753	12-06-2018 12:24:27 (UTC-4)	212 m		0 m	0:00:06	0.2 kph	171° true
Trackpoint	S34.98146 W71.22754	12-06-2018 12:24:33 (UTC-4)	212 m		0 m	0:00:06	0.2 kph	259° true
Trackpoint	S34.98146 W71.22754	12-06-2018 12:24:39 (UTC-4)	212 m		0 m	0:00:06	0.1 kph	233° true
Trackpoint	S34.98146 W71.22754	12-06-2018 12:24:45 (UTC-4)	212 m		0 m	0:00:06	0.0 kph	131° true
Trackpoint	S34.98146 W71.22754	12-06-2018 12:24:51 (UTC-4)	212 m		0 m	0:00:06	0.0 kph	100° true
Trackpoint	S34.98146 W71.22754	12-06-2018 12:24:57 (UTC-4)	212 m		0 m	0:00:06	0.1 kph	212° true
Trackpoint	S34.98146 W71.22754	12-06-2018 12:25:03 (UTC-4)	212 m		0 m	0:00:06	0.1 kph	216° true
Trackpoint	S34.98146 W71.22754	12-06-2018 12:25:09 (UTC-4)	212 m		0 m	0:00:06	0.1 kph	229° true
Trackpoint	S34.98146 W71.22754	12-06-2018 12:25:15 (UTC-4)	212 m		0 m	0:00:06	0.0 kph	151° true
Trackpoint	S34.98146 W71.22754	12-06-2018 12:25:20 (UTC-4)	212 m		0 m	0:00:05	0.0 kph	90° true
Trackpoint	S34.98146 W71.22754	12-06-2018 12:25:27 (UTC-4)	212 m		0 m	0:00:07	0.2 kph	327° true
Trackpoint	S34.98146 W71.22754	12-06-2018 12:25:33 (UTC-4)	212 m		0 m	0:00:06	0.0 kph	51° true
Trackpoint	S34.98146 W71.22754	12-06-2018 12:25:39 (UTC-4)	212 m		0 m	0:00:06	0.2 kph	19° true
Trackpoint	S34.98147 W71.22753	12-06-2018 12:25:45 (UTC-4)	213 m		1 m	0:00:06	0.9 kph	157° true
Trackpoint	S34.98155 W71.22751	12-06-2018 12:25:51 (UTC-4)	213 m		9 m	0:00:06	5 kph	166° true
Trackpoint	S34.98161 W71.22748	12-06-2018 12:25:57 (UTC-4)	214 m		7 m	0:00:06	4 kph	157° true
Trackpoint	S34.98167 W71.22747	12-06-2018 12:26:03 (UTC-4)	213 m		7 m	0:00:06	4 kph	170° true
Trackpoint	S34.98169 W71.22742	12-06-2018 12:26:09 (UTC-4)	212 m		5 m	0:00:06	3 kph	123° true
Trackpoint	S34.98168 W71.22738	12-06-2018 12:26:14 (UTC-4)	212 m		4 m	0:00:05	3 kph	82° true
Trackpoint	S34.98168 W71.22738	12-06-2018 12:26:21 (UTC-4)	212 m		0 m	0:00:07	0.0 kph	295° true
Trackpoint	S34.98168 W71.22738	12-06-2018 12:26:27 (UTC-4)	212 m		0 m	0:00:06	0.2 kph	306° true
Trackpoint	S34.98168 W71.22738	12-06-2018 12:26:33 (UTC-4)	212 m		0 m	0:00:06	0.0 kph	81° true
Trackpoint	S34.98168 W71.22738	12-06-2018 12:26:39 (UTC-4)	212 m		0 m	0:00:06	0.0 kph	162° true
Trackpoint	S34.98168 W71.22738	12-06-2018 12:26:45 (UTC-4)	212 m		0 m	0:00:06	0.0 kph	83° true
Trackpoint	S34.98168 W71.22738	12-06-2018 12:26:51 (UTC-4)	212 m		0 m	0:00:06	0.1 kph	42° true
Trackpoint	S34.98169 W71.22738	12-06-2018 12:26:57 (UTC-4)	212 m		1 m	0:00:06	0.3 kph	182° true
Trackpoint	S34.98178 W71.22735	12-06-2018 12:27:03 (UTC-4)	211 m		11 m	0:00:06	7 kph	167° true
Trackpoint	S34.98189 W71.22733	12-06-2018 12:27:09 (UTC-4)	212 m		11 m	0:00:06	7 kph	170° true
Trackpoint	S34.98196 W71.22730	12-06-2018 12:27:15 (UTC-4)	212 m		8 m	0:00:06	5 kph	165° true
Trackpoint	S34.98205 W71.22728	12-06-2018 12:27:21 (UTC-4)	212 m		10 m	0:00:06	6 kph	169° true
Trackpoint	S34.98213 W71.22726	12-06-2018 12:27:27 (UTC-4)	212 m		9 m	0:00:06	5 kph	169° true
Trackpoint	S34.98219 W71.22722	12-06-2018 12:27:33 (UTC-4)	211 m		8 m	0:00:06	5 kph	154° true
Trackpoint	S34.98219 W71.22717	12-06-2018 12:27:39 (UTC-4)	211 m		5 m	0:00:06	3 kph	89° true
Trackpoint	S34.98219 W71.22717	12-06-2018 12:27:45 (UTC-4)	211 m		0 m	0:00:06	0.2 kph	121° true
Trackpoint	S34.98219 W71.22717	12-06-2018 12:27:51 (UTC-4)	211 m		0 m	0:00:06	0.2 kph	110° true
Trackpoint	S34.98220 W71.22713	12-06-2018 12:27:57 (UTC-4)	211 m		3 m	0:00:06	2 kph	103° true
Trackpoint	S34.98221 W71.22702	12-06-2018 12:28:03 (UTC-4)	210 m		10 m	0:00:06	6 kph	95° true
Trackpoint	S34.98219 W71.22698	12-06-2018 12:28:09 (UTC-4)	210 m		4 m	0:00:06	2 kph	55° true
Trackpoint	S34.98219 W71.22698	12-06-2018 12:28:15 (UTC-4)	210 m		0 m	0:00:06	0.2 kph	62° true
Trackpoint	S34.98218 W71.22690	12-06-2018 12:28:21 (UTC-4)	210 m		7 m	0:00:06	4 kph	84° true
Trackpoint	S34.98218 W71.22689	12-06-2018 12:28:27 (UTC-4)	210 m		1 m	0:00:06	0.7 kph	91° true
Trackpoint	S34.98218 W71.22688	12-06-2018 12:28:33 (UTC-4)	210 m		0 m	0:00:06	0.3 kph	89° true
Trackpoint	S34.98219 W71.22680	12-06-2018 12:28:39 (UTC-4)	210 m		8 m	0:00:06	5 kph	99° true
Trackpoint	S34.98217 W71.22675	12-06-2018 12:28:45 (UTC-4)	210 m		5 m	0:00:06	3 kph	66° true
Trackpoint	S34.98216 W71.22674	12-06-2018 12:28:51 (UTC-4)	211 m		2 m	0:00:06	1.2 kph	23° true
Trackpoint	S34.98203 W71.22677	12-06-2018 12:28:57 (UTC-4)	210 m		14 m	0:00:06	8 kph	348° true
Trackpoint	S34.98189 W71.22680	12-06-2018 12:29:03 (UTC-4)	210 m		16 m	0:00:06	9 kph	352° true
Trackpoint	S34.98185 W71.22683	12-06-2018 12:29:09 (UTC-4)	211 m		5 m	0:00:06	3 kph	327° true
Trackpoint	S34.98186 W71.22684	12-06-2018 12:29:15 (UTC-4)	211 m		1 m	0:00:06	0.7 kph	249° true
Trackpoint	S34.98186 W71.22684	12-06-2018 12:29:21 (UTC-4)	211 m		0 m	0:00:06	0.0 kph	235° true
Trackpoint	S34.98186 W71.22684	12-06-2018 12:29:27 (UTC-4)	212 m		0 m	0:00:06	0.1 kph	216° true
Trackpoint	S34.98186 W71.22684	12-06-2018 12:29:33 (UTC-4)	212 m		0 m	0:00:06	0.1 kph	239° true
Trackpoint	S34.98186 W71.22684	12-06-2018 12:29:39 (UTC-4)	212 m		0 m	0:00:06	0.0 kph	202° true
Trackpoint	S34.98186 W71.22684	12-06-2018 12:29:45 (UTC-4)	212 m		0 m	0:00:06	0.1 kph	170° true
