Grid	Lat/Long hddd.ddddd°
Datum	South American '69

Header	Name	Start Time	Elapsed Time	Length	Average Speed	Link

Track	Track actual: 07 JUN 2018 14:52	07-06-2018 14:52:45 (UTC-4)	2:27:03	7.5 km	3 kph	

Header	Position	Time	Altitude	Depth	Temperature	Leg Length	Leg Time	Leg Speed	Leg Course
Trackpoint	S34.98348 W71.25361	07-06-2018 15:34:18 (UTC-4)	208 m			0 m	0:00:06	0.3 kph	295° true
Trackpoint	S34.98348 W71.25361	07-06-2018 15:34:24 (UTC-4)	207 m			0 m	0:00:06	0.1 kph	259° true
Trackpoint	S34.98348 W71.25362	07-06-2018 15:34:30 (UTC-4)	207 m			0 m	0:00:06	0.1 kph	279° true
Trackpoint	S34.98349 W71.25362	07-06-2018 15:34:36 (UTC-4)	207 m			0 m	0:00:06	0.3 kph	236° true
Trackpoint	S34.98349 W71.25362	07-06-2018 15:34:42 (UTC-4)	207 m			1 m	0:00:06	0.4 kph	167° true
Trackpoint	S34.98350 W71.25362	07-06-2018 15:34:48 (UTC-4)	207 m			1 m	0:00:06	0.4 kph	154° true
Trackpoint	S34.98350 W71.25362	07-06-2018 15:34:54 (UTC-4)	207 m			1 m	0:00:06	0.4 kph	172° true
Trackpoint	S34.98351 W71.25362	07-06-2018 15:35:00 (UTC-4)	206 m			1 m	0:00:06	0.3 kph	238° true
Trackpoint	S34.98351 W71.25362	07-06-2018 15:35:06 (UTC-4)	206 m			0 m	0:00:06	0.2 kph	239° true
Trackpoint	S34.98351 W71.25362	07-06-2018 15:35:12 (UTC-4)	206 m			0 m	0:00:06	0.1 kph	265° true
Trackpoint	S34.98351 W71.25363	07-06-2018 15:35:18 (UTC-4)	205 m			0 m	0:00:06	0.3 kph	198° true
Trackpoint	S34.98351 W71.25363	07-06-2018 15:35:24 (UTC-4)	205 m			0 m	0:00:06	0.2 kph	180° true
Trackpoint	S34.98352 W71.25362	07-06-2018 15:35:30 (UTC-4)	205 m			0 m	0:00:06	0.2 kph	137° true
Trackpoint	S34.98351 W71.25362	07-06-2018 15:35:35 (UTC-4)	205 m			1 m	0:00:05	0.4 kph	29° true
Trackpoint	S34.98351 W71.25363	07-06-2018 15:35:42 (UTC-4)	205 m			0 m	0:00:07	0.2 kph	253° true
Trackpoint	S34.98351 W71.25362	07-06-2018 15:35:48 (UTC-4)	205 m			1 m	0:00:06	0.3 kph	84° true
Trackpoint	S34.98351 W71.25362	07-06-2018 15:35:54 (UTC-4)	205 m			0 m	0:00:06	0.2 kph	68° true
Trackpoint	S34.98351 W71.25362	07-06-2018 15:36:00 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	165° true
Trackpoint	S34.98351 W71.25362	07-06-2018 15:36:06 (UTC-4)	205 m			0 m	0:00:06	0 kph	0° true
Trackpoint	S34.98351 W71.25361	07-06-2018 15:36:12 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	132° true
Trackpoint	S34.98351 W71.25361	07-06-2018 15:36:18 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	29° true
Trackpoint	S34.98351 W71.25362	07-06-2018 15:36:24 (UTC-4)	205 m			0 m	0:00:06	0.2 kph	312° true
Trackpoint	S34.98351 W71.25362	07-06-2018 15:36:30 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	287° true
Trackpoint	S34.98349 W71.25368	07-06-2018 15:36:36 (UTC-4)	205 m			6 m	0:00:06	4 kph	292° true
Trackpoint	S34.98348 W71.25372	07-06-2018 15:36:42 (UTC-4)	205 m			4 m	0:00:06	2 kph	290° true
Trackpoint	S34.98347 W71.25374	07-06-2018 15:36:48 (UTC-4)	205 m			2 m	0:00:06	1.1 kph	282° true
Trackpoint	S34.98345 W71.25382	07-06-2018 15:36:54 (UTC-4)	205 m			7 m	0:00:06	4 kph	291° true
Trackpoint	S34.98345 W71.25389	07-06-2018 15:36:59 (UTC-4)	204 m			7 m	0:00:05	5 kph	267° true
Trackpoint	S34.98345 W71.25394	07-06-2018 15:37:06 (UTC-4)	203 m			4 m	0:00:07	2 kph	271° true
Trackpoint	S34.98346 W71.25398	07-06-2018 15:37:12 (UTC-4)	203 m			4 m	0:00:06	2 kph	257° true
Trackpoint	S34.98346 W71.25402	07-06-2018 15:37:18 (UTC-4)	203 m			4 m	0:00:06	2 kph	275° true
Trackpoint	S34.98346 W71.25404	07-06-2018 15:37:24 (UTC-4)	202 m			2 m	0:00:06	1.4 kph	267° true
Trackpoint	S34.98346 W71.25405	07-06-2018 15:37:30 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	267° true
Trackpoint	S34.98346 W71.25405	07-06-2018 15:37:36 (UTC-4)	201 m			1 m	0:00:06	0.3 kph	302° true
Trackpoint	S34.98344 W71.25413	07-06-2018 15:37:42 (UTC-4)	202 m			8 m	0:00:06	5 kph	283° true
Trackpoint	S34.98343 W71.25418	07-06-2018 15:37:48 (UTC-4)	203 m			4 m	0:00:06	2 kph	281° true
Trackpoint	S34.98343 W71.25418	07-06-2018 15:37:54 (UTC-4)	202 m			1 m	0:00:06	0.4 kph	274° true
Trackpoint	S34.98343 W71.25419	07-06-2018 15:38:00 (UTC-4)	202 m			0 m	0:00:06	0.2 kph	309° true
Trackpoint	S34.98342 W71.25420	07-06-2018 15:38:06 (UTC-4)	201 m			1 m	0:00:06	0.9 kph	308° true
Trackpoint	S34.98341 W71.25425	07-06-2018 15:38:12 (UTC-4)	201 m			6 m	0:00:06	3 kph	291° true
Trackpoint	S34.98340 W71.25427	07-06-2018 15:38:18 (UTC-4)	201 m			1 m	0:00:06	0.8 kph	287° true
Trackpoint	S34.98340 W71.25427	07-06-2018 15:38:24 (UTC-4)	201 m			1 m	0:00:06	0.4 kph	294° true
Trackpoint	S34.98339 W71.25428	07-06-2018 15:38:30 (UTC-4)	201 m			1 m	0:00:06	0.8 kph	326° true
Trackpoint	S34.98339 W71.25429	07-06-2018 15:38:36 (UTC-4)	201 m			1 m	0:00:06	0.4 kph	290° true
Trackpoint	S34.98338 W71.25435	07-06-2018 15:38:42 (UTC-4)	201 m			6 m	0:00:06	3 kph	281° true
Trackpoint	S34.98336 W71.25443	07-06-2018 15:38:48 (UTC-4)	202 m			8 m	0:00:06	5 kph	287° true
Trackpoint	S34.98333 W71.25450	07-06-2018 15:38:54 (UTC-4)	202 m			7 m	0:00:06	4 kph	293° true
Trackpoint	S34.98332 W71.25457	07-06-2018 15:39:00 (UTC-4)	202 m			7 m	0:00:06	4 kph	289° true
Trackpoint	S34.98331 W71.25465	07-06-2018 15:39:06 (UTC-4)	202 m			8 m	0:00:06	5 kph	277° true
Trackpoint	S34.98329 W71.25473	07-06-2018 15:39:12 (UTC-4)	201 m			7 m	0:00:06	4 kph	286° true
Trackpoint	S34.98328 W71.25479	07-06-2018 15:39:18 (UTC-4)	200 m			6 m	0:00:06	3 kph	283° true
Trackpoint	S34.98327 W71.25481	07-06-2018 15:39:24 (UTC-4)	201 m			1 m	0:00:06	0.7 kph	295° true
Trackpoint	S34.98326 W71.25483	07-06-2018 15:39:30 (UTC-4)	201 m			3 m	0:00:06	2 kph	291° true
Trackpoint	S34.98326 W71.25485	07-06-2018 15:39:36 (UTC-4)	201 m			1 m	0:00:06	0.8 kph	295° true
Trackpoint	S34.98327 W71.25478	07-06-2018 15:39:42 (UTC-4)	202 m			6 m	0:00:06	4 kph	106° true
Trackpoint	S34.98328 W71.25475	07-06-2018 15:39:48 (UTC-4)	202 m			3 m	0:00:06	2 kph	103° true
Trackpoint	S34.98334 W71.25476	07-06-2018 15:39:54 (UTC-4)	202 m			6 m	0:00:06	4 kph	182° true
Trackpoint	S34.98339 W71.25475	07-06-2018 15:40:00 (UTC-4)	203 m			6 m	0:00:06	4 kph	178° true
Trackpoint	S34.98345 W71.25476	07-06-2018 15:40:06 (UTC-4)	204 m			6 m	0:00:06	4 kph	187° true
Trackpoint	S34.98349 W71.25476	07-06-2018 15:40:12 (UTC-4)	206 m			5 m	0:00:06	3 kph	182° true
Trackpoint	S34.98353 W71.25479	07-06-2018 15:40:18 (UTC-4)	208 m			5 m	0:00:06	3 kph	202° true
Trackpoint	S34.98355 W71.25480	07-06-2018 15:40:24 (UTC-4)	207 m			2 m	0:00:06	1.3 kph	218° true
Trackpoint	S34.98356 W71.25481	07-06-2018 15:40:30 (UTC-4)	207 m			1 m	0:00:06	0.9 kph	216° true
Trackpoint	S34.98362 W71.25482	07-06-2018 15:40:36 (UTC-4)	207 m			7 m	0:00:06	4 kph	190° true
Trackpoint	S34.98369 W71.25483	07-06-2018 15:40:42 (UTC-4)	208 m			7 m	0:00:06	4 kph	185° true
Trackpoint	S34.98375 W71.25484	07-06-2018 15:40:48 (UTC-4)	209 m			7 m	0:00:06	4 kph	185° true
Trackpoint	S34.98381 W71.25486	07-06-2018 15:40:54 (UTC-4)	209 m			7 m	0:00:06	4 kph	193° true
Trackpoint	S34.98389 W71.25487	07-06-2018 15:41:00 (UTC-4)	209 m			9 m	0:00:06	5 kph	186° true
Trackpoint	S34.98396 W71.25485	07-06-2018 15:41:06 (UTC-4)	207 m			8 m	0:00:06	5 kph	166° true
Trackpoint	S34.98398 W71.25486	07-06-2018 15:41:12 (UTC-4)	206 m			2 m	0:00:06	1.2 kph	210° true
Trackpoint	S34.98399 W71.25485	07-06-2018 15:41:18 (UTC-4)	204 m			2 m	0:00:06	1.2 kph	151° true
Trackpoint	S34.98402 W71.25481	07-06-2018 15:41:24 (UTC-4)	204 m			5 m	0:00:06	3 kph	135° true
Trackpoint	S34.98404 W71.25477	07-06-2018 15:41:30 (UTC-4)	203 m			4 m	0:00:06	3 kph	113° true
Trackpoint	S34.98404 W71.25476	07-06-2018 15:41:36 (UTC-4)	203 m			1 m	0:00:06	0.6 kph	151° true
Trackpoint	S34.98405 W71.25473	07-06-2018 15:41:42 (UTC-4)	202 m			3 m	0:00:06	2 kph	109° true
Trackpoint	S34.98407 W71.25466	07-06-2018 15:41:48 (UTC-4)	202 m			7 m	0:00:06	4 kph	109° true
Trackpoint	S34.98410 W71.25458	07-06-2018 15:41:54 (UTC-4)	201 m			8 m	0:00:06	5 kph	109° true
Trackpoint	S34.98411 W71.25450	07-06-2018 15:42:00 (UTC-4)	199 m			7 m	0:00:06	4 kph	105° true
Trackpoint	S34.98412 W71.25445	07-06-2018 15:42:06 (UTC-4)	200 m			4 m	0:00:06	3 kph	107° true
Trackpoint	S34.98413 W71.25445	07-06-2018 15:42:12 (UTC-4)	200 m			1 m	0:00:06	0.5 kph	183° true
Trackpoint	S34.98415 W71.25438	07-06-2018 15:42:18 (UTC-4)	201 m			7 m	0:00:06	4 kph	108° true
Trackpoint	S34.98415 W71.25436	07-06-2018 15:42:24 (UTC-4)	202 m			2 m	0:00:06	1.1 kph	85° true
Trackpoint	S34.98414 W71.25434	07-06-2018 15:42:30 (UTC-4)	202 m			1 m	0:00:06	0.9 kph	57° true
Trackpoint	S34.98413 W71.25432	07-06-2018 15:42:36 (UTC-4)	202 m			3 m	0:00:06	2 kph	59° true
Trackpoint	S34.98413 W71.25431	07-06-2018 15:42:42 (UTC-4)	202 m			1 m	0:00:06	0.5 kph	105° true
Trackpoint	S34.98413 W71.25430	07-06-2018 15:42:48 (UTC-4)	202 m			1 m	0:00:06	0.4 kph	57° true
Trackpoint	S34.98413 W71.25430	07-06-2018 15:42:54 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	152° true
Trackpoint	S34.98413 W71.25430	07-06-2018 15:43:00 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	167° true
Trackpoint	S34.98413 W71.25430	07-06-2018 15:43:06 (UTC-4)	202 m			0 m	0:00:06	0.3 kph	102° true
Trackpoint	S34.98413 W71.25430	07-06-2018 15:43:12 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	349° true
Trackpoint	S34.98414 W71.25428	07-06-2018 15:43:18 (UTC-4)	202 m			2 m	0:00:06	1.1 kph	125° true
Trackpoint	S34.98416 W71.25421	07-06-2018 15:43:24 (UTC-4)	202 m			7 m	0:00:06	4 kph	109° true
Trackpoint	S34.98418 W71.25413	07-06-2018 15:43:30 (UTC-4)	202 m			7 m	0:00:06	4 kph	104° true
Trackpoint	S34.98419 W71.25406	07-06-2018 15:43:36 (UTC-4)	201 m			7 m	0:00:06	4 kph	103° true
Trackpoint	S34.98419 W71.25403	07-06-2018 15:43:42 (UTC-4)	200 m			3 m	0:00:06	2 kph	89° true
Trackpoint	S34.98419 W71.25402	07-06-2018 15:43:48 (UTC-4)	200 m			1 m	0:00:06	0.7 kph	93° true
Trackpoint	S34.98419 W71.25401	07-06-2018 15:43:54 (UTC-4)	200 m			1 m	0:00:06	0.4 kph	94° true
Trackpoint	S34.98419 W71.25400	07-06-2018 15:44:00 (UTC-4)	201 m			1 m	0:00:06	0.5 kph	57° true
Trackpoint	S34.98420 W71.25398	07-06-2018 15:44:06 (UTC-4)	201 m			3 m	0:00:06	2 kph	119° true
Trackpoint	S34.98423 W71.25391	07-06-2018 15:44:12 (UTC-4)	201 m			7 m	0:00:06	4 kph	118° true
Trackpoint	S34.98425 W71.25383	07-06-2018 15:44:18 (UTC-4)	201 m			8 m	0:00:06	5 kph	106° true
Trackpoint	S34.98426 W71.25375	07-06-2018 15:44:24 (UTC-4)	200 m			8 m	0:00:06	5 kph	106° true
Trackpoint	S34.98424 W71.25369	07-06-2018 15:44:30 (UTC-4)	199 m			6 m	0:00:06	4 kph	57° true
Trackpoint	S34.98417 W71.25366	07-06-2018 15:44:36 (UTC-4)	200 m			7 m	0:00:06	4 kph	19° true
Trackpoint	S34.98416 W71.25365	07-06-2018 15:44:41 (UTC-4)	201 m			2 m	0:00:05	2 kph	41° true
Trackpoint	S34.98415 W71.25364	07-06-2018 15:44:48 (UTC-4)	202 m			2 m	0:00:07	0.8 kph	39° true
Trackpoint	S34.98414 W71.25363	07-06-2018 15:44:54 (UTC-4)	202 m			1 m	0:00:06	0.5 kph	67° true
Trackpoint	S34.98414 W71.25363	07-06-2018 15:45:00 (UTC-4)	202 m			1 m	0:00:06	0.6 kph	12° true
Trackpoint	S34.98410 W71.25362	07-06-2018 15:45:06 (UTC-4)	202 m			4 m	0:00:06	2 kph	8° true
Trackpoint	S34.98404 W71.25360	07-06-2018 15:45:12 (UTC-4)	202 m			7 m	0:00:06	4 kph	12° true
Trackpoint	S34.98395 W71.25361	07-06-2018 15:45:18 (UTC-4)	202 m			10 m	0:00:06	6 kph	0° true
Trackpoint	S34.98388 W71.25360	07-06-2018 15:45:24 (UTC-4)	202 m			8 m	0:00:06	5 kph	1° true
Trackpoint	S34.98383 W71.25360	07-06-2018 15:45:30 (UTC-4)	202 m			5 m	0:00:06	3 kph	358° true
Trackpoint	S34.98382 W71.25361	07-06-2018 15:45:36 (UTC-4)	202 m			2 m	0:00:06	0.9 kph	333° true
Trackpoint	S34.98380 W71.25361	07-06-2018 15:45:42 (UTC-4)	202 m			2 m	0:00:06	1.1 kph	16° true
Trackpoint	S34.98374 W71.25359	07-06-2018 15:45:48 (UTC-4)	202 m			7 m	0:00:06	4 kph	11° true
Trackpoint	S34.98367 W71.25359	07-06-2018 15:45:54 (UTC-4)	202 m			7 m	0:00:06	4 kph	5° true
Trackpoint	S34.98363 W71.25359	07-06-2018 15:46:00 (UTC-4)	202 m			5 m	0:00:06	3 kph	355° true
Trackpoint	S34.98360 W71.25362	07-06-2018 15:46:06 (UTC-4)	202 m			4 m	0:00:06	3 kph	319° true
Trackpoint	S34.98359 W71.25363	07-06-2018 15:46:12 (UTC-4)	202 m			2 m	0:00:06	1.0 kph	331° true
Trackpoint	S34.98358 W71.25363	07-06-2018 15:46:18 (UTC-4)	202 m			1 m	0:00:06	0.6 kph	330° true
Trackpoint	S34.98358 W71.25363	07-06-2018 15:46:24 (UTC-4)	203 m			0 m	0:00:06	0.3 kph	9° true
Trackpoint	S34.98357 W71.25364	07-06-2018 15:46:30 (UTC-4)	203 m			1 m	0:00:06	0.4 kph	336° true
Trackpoint	S34.98357 W71.25364	07-06-2018 15:46:36 (UTC-4)	203 m			0 m	0:00:06	0.2 kph	350° true
Trackpoint	S34.98356 W71.25364	07-06-2018 15:46:42 (UTC-4)	203 m			0 m	0:00:06	0.3 kph	12° true
Trackpoint	S34.98355 W71.25362	07-06-2018 15:46:48 (UTC-4)	203 m			2 m	0:00:06	1.3 kph	33° true
Trackpoint	S34.98354 W71.25362	07-06-2018 15:46:54 (UTC-4)	202 m			0 m	0:00:06	0.3 kph	2° true
Trackpoint	S34.98354 W71.25362	07-06-2018 15:47:00 (UTC-4)	202 m			0 m	0:00:06	0.2 kph	65° true
Trackpoint	S34.98354 W71.25362	07-06-2018 15:47:05 (UTC-4)	202 m			0 m	0:00:05	0.2 kph	88° true
Trackpoint	S34.98354 W71.25362	07-06-2018 15:47:12 (UTC-4)	202 m			0 m	0:00:07	0.2 kph	355° true
Trackpoint	S34.98354 W71.25362	07-06-2018 15:47:18 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	340° true
Trackpoint	S34.98354 W71.25362	07-06-2018 15:47:24 (UTC-4)	202 m			0 m	0:00:06	0.3 kph	281° true
Trackpoint	S34.98354 W71.25363	07-06-2018 15:47:30 (UTC-4)	202 m			1 m	0:00:06	0.3 kph	268° true
Trackpoint	S34.98354 W71.25363	07-06-2018 15:47:36 (UTC-4)	202 m			0 m	0:00:06	0.2 kph	272° true
Trackpoint	S34.98354 W71.25363	07-06-2018 15:47:42 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	303° true
Trackpoint	S34.98354 W71.25363	07-06-2018 15:47:47 (UTC-4)	202 m			0 m	0:00:05	0.1 kph	8° true
Trackpoint	S34.98354 W71.25364	07-06-2018 15:47:53 (UTC-4)	202 m			0 m	0:00:06	0.2 kph	254° true
Trackpoint	S34.98353 W71.25364	07-06-2018 15:48:00 (UTC-4)	202 m			1 m	0:00:07	0.3 kph	328° true
Trackpoint	S34.98354 W71.25364	07-06-2018 15:48:05 (UTC-4)	202 m			1 m	0:00:05	0.7 kph	193° true
Trackpoint	S34.98354 W71.25364	07-06-2018 15:48:12 (UTC-4)	202 m			0 m	0:00:07	0.2 kph	351° true
Trackpoint	S34.98354 W71.25361	07-06-2018 15:48:18 (UTC-4)	202 m			3 m	0:00:06	2 kph	95° true
Trackpoint	S34.98355 W71.25350	07-06-2018 15:48:24 (UTC-4)	202 m			11 m	0:00:06	6 kph	93° true
Trackpoint	S34.98350 W71.25342	07-06-2018 15:48:30 (UTC-4)	201 m			8 m	0:00:06	5 kph	55° true
Trackpoint	S34.98343 W71.25342	07-06-2018 15:48:35 (UTC-4)	200 m			8 m	0:00:05	6 kph	2° true
Trackpoint	S34.98342 W71.25341	07-06-2018 15:48:42 (UTC-4)	201 m			1 m	0:00:07	0.5 kph	23° true
Trackpoint	S34.98340 W71.25341	07-06-2018 15:48:48 (UTC-4)	201 m			3 m	0:00:06	2 kph	2° true
Trackpoint	S34.98327 W71.25342	07-06-2018 15:48:54 (UTC-4)	200 m			15 m	0:00:06	9 kph	359° true
Trackpoint	S34.98324 W71.25342	07-06-2018 15:49:00 (UTC-4)	200 m			3 m	0:00:06	2 kph	355° true
Trackpoint	S34.98323 W71.25328	07-06-2018 15:49:06 (UTC-4)	199 m			13 m	0:00:06	8 kph	89° true
Trackpoint	S34.98327 W71.25306	07-06-2018 15:49:12 (UTC-4)	199 m			20 m	0:00:06	12 kph	101° true
Trackpoint	S34.98330 W71.25289	07-06-2018 15:49:18 (UTC-4)	200 m			16 m	0:00:06	10 kph	103° true
Trackpoint	S34.98330 W71.25278	07-06-2018 15:49:24 (UTC-4)	200 m			10 m	0:00:06	6 kph	93° true
Trackpoint	S34.98315 W71.25277	07-06-2018 15:49:30 (UTC-4)	201 m			17 m	0:00:06	10 kph	3° true
Trackpoint	S34.98309 W71.25280	07-06-2018 15:49:36 (UTC-4)	201 m			7 m	0:00:06	4 kph	343° true
Trackpoint	S34.98309 W71.25279	07-06-2018 15:49:42 (UTC-4)	201 m			0 m	0:00:06	0.3 kph	68° true
Trackpoint	S34.98309 W71.25279	07-06-2018 15:49:48 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	87° true
Trackpoint	S34.98309 W71.25279	07-06-2018 15:49:54 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	90° true
Trackpoint	S34.98307 W71.25274	07-06-2018 15:50:00 (UTC-4)	202 m			5 m	0:00:06	3 kph	62° true
Trackpoint	S34.98303 W71.25278	07-06-2018 15:50:06 (UTC-4)	201 m			6 m	0:00:06	4 kph	319° true
Trackpoint	S34.98301 W71.25277	07-06-2018 15:50:12 (UTC-4)	201 m			2 m	0:00:06	0.9 kph	17° true
Trackpoint	S34.98290 W71.25274	07-06-2018 15:50:17 (UTC-4)	201 m			13 m	0:00:05	9 kph	13° true
Trackpoint	S34.98289 W71.25274	07-06-2018 15:50:24 (UTC-4)	201 m			1 m	0:00:07	0.7 kph	0° true
Trackpoint	S34.98288 W71.25274	07-06-2018 15:50:30 (UTC-4)	201 m			1 m	0:00:06	0.4 kph	341° true
Trackpoint	S34.98288 W71.25275	07-06-2018 15:50:36 (UTC-4)	201 m			1 m	0:00:06	0.3 kph	337° true
Trackpoint	S34.98288 W71.25275	07-06-2018 15:50:42 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	347° true
Trackpoint	S34.98282 W71.25266	07-06-2018 15:50:48 (UTC-4)	200 m			11 m	0:00:06	6 kph	52° true
Trackpoint	S34.98286 W71.25252	07-06-2018 15:50:54 (UTC-4)	200 m			13 m	0:00:06	8 kph	109° true
Trackpoint	S34.98287 W71.25246	07-06-2018 15:51:00 (UTC-4)	201 m			5 m	0:00:06	3 kph	99° true
Trackpoint	S34.98286 W71.25244	07-06-2018 15:51:06 (UTC-4)	201 m			1 m	0:00:06	0.9 kph	81° true
Trackpoint	S34.98286 W71.25243	07-06-2018 15:51:12 (UTC-4)	201 m			1 m	0:00:06	0.4 kph	75° true
Trackpoint	S34.98286 W71.25243	07-06-2018 15:51:18 (UTC-4)	201 m			1 m	0:00:06	0.4 kph	69° true
Trackpoint	S34.98288 W71.25230	07-06-2018 15:51:24 (UTC-4)	201 m			12 m	0:00:06	7 kph	101° true
Trackpoint	S34.98289 W71.25222	07-06-2018 15:51:30 (UTC-4)	200 m			8 m	0:00:06	5 kph	99° true
Trackpoint	S34.98289 W71.25222	07-06-2018 15:51:36 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	22° true
Trackpoint	S34.98289 W71.25222	07-06-2018 15:51:42 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	350° true
Trackpoint	S34.98289 W71.25222	07-06-2018 15:51:48 (UTC-4)	200 m			0 m	0:00:06	0.0 kph	56° true
Trackpoint	S34.98289 W71.25222	07-06-2018 15:51:54 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	151° true
Trackpoint	S34.98289 W71.25222	07-06-2018 15:52:00 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	174° true
Trackpoint	S34.98289 W71.25222	07-06-2018 15:52:06 (UTC-4)	201 m			0 m	0:00:06	0.2 kph	187° true
Trackpoint	S34.98290 W71.25222	07-06-2018 15:52:12 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	225° true
Trackpoint	S34.98290 W71.25222	07-06-2018 15:52:18 (UTC-4)	201 m			0 m	0:00:06	0.0 kph	321° true
Trackpoint	S34.98289 W71.25222	07-06-2018 15:52:24 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	42° true
Trackpoint	S34.98289 W71.25222	07-06-2018 15:52:30 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	30° true
Trackpoint	S34.98288 W71.25224	07-06-2018 15:52:36 (UTC-4)	201 m			2 m	0:00:06	1.4 kph	295° true
Trackpoint	S34.98288 W71.25226	07-06-2018 15:52:42 (UTC-4)	201 m			2 m	0:00:06	1.3 kph	273° true
Trackpoint	S34.98287 W71.25233	07-06-2018 15:52:48 (UTC-4)	201 m			6 m	0:00:06	4 kph	282° true
Trackpoint	S34.98287 W71.25233	07-06-2018 15:52:54 (UTC-4)	201 m			1 m	0:00:06	0.4 kph	309° true
Trackpoint	S34.98285 W71.25247	07-06-2018 15:53:00 (UTC-4)	201 m			13 m	0:00:06	8 kph	279° true
Trackpoint	S34.98279 W71.25260	07-06-2018 15:53:06 (UTC-4)	200 m			14 m	0:00:06	8 kph	301° true
Trackpoint	S34.98270 W71.25258	07-06-2018 15:53:12 (UTC-4)	199 m			10 m	0:00:06	6 kph	12° true
Trackpoint	S34.98269 W71.25258	07-06-2018 15:53:18 (UTC-4)	198 m			1 m	0:00:06	0.5 kph	355° true
Trackpoint	S34.98264 W71.25257	07-06-2018 15:53:24 (UTC-4)	198 m			5 m	0:00:06	3 kph	10° true
Trackpoint	S34.98260 W71.25256	07-06-2018 15:53:30 (UTC-4)	197 m			5 m	0:00:06	3 kph	10° true
Trackpoint	S34.98259 W71.25257	07-06-2018 15:53:36 (UTC-4)	197 m			1 m	0:00:06	0.4 kph	327° true
Trackpoint	S34.98258 W71.25257	07-06-2018 15:53:42 (UTC-4)	198 m			2 m	0:00:06	1.2 kph	348° true
Trackpoint	S34.98251 W71.25260	07-06-2018 15:53:48 (UTC-4)	198 m			8 m	0:00:06	5 kph	341° true
Trackpoint	S34.98250 W71.25261	07-06-2018 15:53:54 (UTC-4)	198 m			1 m	0:00:06	0.5 kph	320° true
Trackpoint	S34.98250 W71.25261	07-06-2018 15:54:00 (UTC-4)	199 m			0 m	0:00:06	0.2 kph	330° true
Trackpoint	S34.98245 W71.25256	07-06-2018 15:54:06 (UTC-4)	199 m			7 m	0:00:06	4 kph	42° true
Trackpoint	S34.98243 W71.25239	07-06-2018 15:54:12 (UTC-4)	200 m			16 m	0:00:06	10 kph	79° true
Trackpoint	S34.98242 W71.25236	07-06-2018 15:54:18 (UTC-4)	200 m			2 m	0:00:06	1.5 kph	80° true
Trackpoint	S34.98243 W71.25239	07-06-2018 15:54:24 (UTC-4)	200 m			3 m	0:00:06	2 kph	246° true
Trackpoint	S34.98240 W71.25244	07-06-2018 15:54:30 (UTC-4)	200 m			6 m	0:00:06	3 kph	305° true
Trackpoint	S34.98240 W71.25244	07-06-2018 15:54:36 (UTC-4)	200 m			1 m	0:00:06	0.3 kph	301° true
Trackpoint	S34.98240 W71.25245	07-06-2018 15:54:42 (UTC-4)	200 m			0 m	0:00:06	0.2 kph	316° true
Trackpoint	S34.98240 W71.25245	07-06-2018 15:54:48 (UTC-4)	201 m			0 m	0:00:06	0.3 kph	207° true
Trackpoint	S34.98241 W71.25245	07-06-2018 15:54:54 (UTC-4)	201 m			0 m	0:00:06	0.2 kph	247° true
Trackpoint	S34.98241 W71.25245	07-06-2018 15:55:00 (UTC-4)	201 m			0 m	0:00:06	0.2 kph	135° true
Trackpoint	S34.98241 W71.25245	07-06-2018 15:55:06 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	19° true
Trackpoint	S34.98240 W71.25245	07-06-2018 15:55:12 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	331° true
Trackpoint	S34.98240 W71.25245	07-06-2018 15:55:18 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	328° true
Trackpoint	S34.98240 W71.25245	07-06-2018 15:55:24 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	330° true
Trackpoint	S34.98240 W71.25245	07-06-2018 15:55:30 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	283° true
Trackpoint	S34.98240 W71.25246	07-06-2018 15:55:36 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	287° true
Trackpoint	S34.98240 W71.25246	07-06-2018 15:55:42 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	340° true
