Grid	Lat/Long hddd.ddddd°
Datum	South American '69

Header	Name	Start Time	Elapsed Time	Length	Average Speed	Link

Track	Track actual: 08 JUL 2018 18:01	08-07-2018 18:01:34 (UTC-4)	13:50:30	1.2 km	0.1 kph	

Header	Position	Time	Altitude	Depth	Temperature	Leg Length	Leg Time	Leg Speed	Leg Course
Trackpoint	S34.97730 W71.25653	09-07-2018 4:18:34 (UTC-4)	199 m			0 m	0:00:06	0.1 kph	349° true
Trackpoint	S34.97729 W71.25653	09-07-2018 4:18:40 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	2° true
Trackpoint	S34.97729 W71.25652	09-07-2018 4:18:46 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	13° true
Trackpoint	S34.97729 W71.25652	09-07-2018 4:18:52 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	6° true
Trackpoint	S34.97729 W71.25652	09-07-2018 4:18:58 (UTC-4)	197 m			0 m	0:00:06	0.1 kph	73° true
Trackpoint	S34.97729 W71.25652	09-07-2018 4:19:04 (UTC-4)	197 m			0 m	0:00:06	0.1 kph	15° true
Trackpoint	S34.97729 W71.25652	09-07-2018 4:19:10 (UTC-4)	197 m			0 m	0:00:06	0.1 kph	353° true
Trackpoint	S34.97729 W71.25652	09-07-2018 4:19:16 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	4° true
Trackpoint	S34.97729 W71.25652	09-07-2018 4:19:22 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	180° true
Trackpoint	S34.97729 W71.25652	09-07-2018 4:19:28 (UTC-4)	198 m			0 m	0:00:06	0.2 kph	222° true
Trackpoint	S34.97729 W71.25653	09-07-2018 4:19:34 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	252° true
Trackpoint	S34.97729 W71.25653	09-07-2018 4:19:40 (UTC-4)	198 m			0 m	0:00:06	0.2 kph	301° true
Trackpoint	S34.97729 W71.25653	09-07-2018 4:19:46 (UTC-4)	198 m			0 m	0:00:06	0.2 kph	317° true
Trackpoint	S34.97728 W71.25654	09-07-2018 4:19:52 (UTC-4)	198 m			0 m	0:00:06	0.2 kph	327° true
Trackpoint	S34.97728 W71.25654	09-07-2018 4:19:58 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	348° true
Trackpoint	S34.97728 W71.25653	09-07-2018 4:20:04 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	42° true
Trackpoint	S34.97728 W71.25653	09-07-2018 4:20:10 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	68° true
Trackpoint	S34.97728 W71.25653	09-07-2018 4:20:16 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	77° true
Trackpoint	S34.97728 W71.25653	09-07-2018 4:20:22 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	98° true
Trackpoint	S34.97728 W71.25653	09-07-2018 4:20:28 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	356° true
Trackpoint	S34.97728 W71.25653	09-07-2018 4:20:34 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	25° true
Trackpoint	S34.97728 W71.25653	09-07-2018 4:20:40 (UTC-4)	198 m			0 m	0:00:06	0.0 kph	45° true
Trackpoint	S34.97728 W71.25653	09-07-2018 4:20:46 (UTC-4)	197 m			0 m	0:00:06	0.0 kph	64° true
Trackpoint	S34.97728 W71.25653	09-07-2018 4:20:52 (UTC-4)	197 m			0 m	0:00:06	0.0 kph	121° true
Trackpoint	S34.97728 W71.25653	09-07-2018 4:20:58 (UTC-4)	197 m			0 m	0:00:06	0.0 kph	231° true
Trackpoint	S34.97728 W71.25653	09-07-2018 4:21:04 (UTC-4)	197 m			0 m	0:00:06	0.1 kph	217° true
Trackpoint	S34.97728 W71.25653	09-07-2018 4:21:10 (UTC-4)	197 m			0 m	0:00:06	0.1 kph	163° true
Trackpoint	S34.97728 W71.25653	09-07-2018 4:21:16 (UTC-4)	197 m			0 m	0:00:06	0.1 kph	180° true
Trackpoint	S34.97728 W71.25653	09-07-2018 4:21:22 (UTC-4)	197 m			0 m	0:00:06	0.1 kph	228° true
Trackpoint	S34.97728 W71.25653	09-07-2018 4:21:28 (UTC-4)	197 m			0 m	0:00:06	0.2 kph	278° true
Trackpoint	S34.97728 W71.25654	09-07-2018 4:21:34 (UTC-4)	197 m			0 m	0:00:06	0.2 kph	287° true
Trackpoint	S34.97728 W71.25654	09-07-2018 4:21:40 (UTC-4)	197 m			0 m	0:00:06	0.2 kph	292° true
Trackpoint	S34.97728 W71.25654	09-07-2018 4:21:46 (UTC-4)	197 m			0 m	0:00:06	0.2 kph	272° true
Trackpoint	S34.97728 W71.25654	09-07-2018 4:21:52 (UTC-4)	198 m			0 m	0:00:06	0.2 kph	244° true
Trackpoint	S34.97728 W71.25655	09-07-2018 4:21:58 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	233° true
Trackpoint	S34.97728 W71.25655	09-07-2018 4:22:04 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	255° true
Trackpoint	S34.97729 W71.25655	09-07-2018 4:22:10 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	222° true
Trackpoint	S34.97729 W71.25655	09-07-2018 4:22:16 (UTC-4)	198 m			0 m	0:00:06	0.0 kph	245° true
Trackpoint	S34.97729 W71.25655	09-07-2018 4:22:22 (UTC-4)	199 m			0 m	0:00:06	0.1 kph	176° true
Trackpoint	S34.97729 W71.25655	09-07-2018 4:22:28 (UTC-4)	199 m			0 m	0:00:06	0.1 kph	159° true
Trackpoint	S34.97729 W71.25655	09-07-2018 4:22:34 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	127° true
Trackpoint	S34.97729 W71.25655	09-07-2018 4:22:40 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	141° true
Trackpoint	S34.97729 W71.25655	09-07-2018 4:22:46 (UTC-4)	198 m			0 m	0:00:06	0.0 kph	97° true
Trackpoint	S34.97729 W71.25655	09-07-2018 4:22:52 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	145° true
Trackpoint	S34.97729 W71.25654	09-07-2018 4:22:58 (UTC-4)	198 m			0 m	0:00:06	0.2 kph	151° true
Trackpoint	S34.97729 W71.25654	09-07-2018 4:23:04 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	151° true
Trackpoint	S34.97729 W71.25654	09-07-2018 4:23:10 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	130° true
Trackpoint	S34.97729 W71.25654	09-07-2018 4:23:16 (UTC-4)	198 m			0 m	0:00:06	0.0 kph	253° true
Trackpoint	S34.97729 W71.25654	09-07-2018 4:23:22 (UTC-4)	199 m			0 m	0:00:06	0.1 kph	301° true
Trackpoint	S34.97729 W71.25655	09-07-2018 4:23:28 (UTC-4)	199 m			0 m	0:00:06	0.2 kph	297° true
Trackpoint	S34.97729 W71.25655	09-07-2018 4:23:34 (UTC-4)	199 m			0 m	0:00:06	0.2 kph	305° true
Trackpoint	S34.97729 W71.25655	09-07-2018 4:23:40 (UTC-4)	200 m			0 m	0:00:06	0.2 kph	328° true
Trackpoint	S34.97729 W71.25655	09-07-2018 4:23:46 (UTC-4)	200 m			0 m	0:00:06	0.2 kph	333° true
Trackpoint	S34.97728 W71.25656	09-07-2018 4:23:52 (UTC-4)	200 m			0 m	0:00:06	0.2 kph	334° true
Trackpoint	S34.97728 W71.25656	09-07-2018 4:23:58 (UTC-4)	200 m			0 m	0:00:06	0.3 kph	321° true
Trackpoint	S34.97728 W71.25656	09-07-2018 4:24:04 (UTC-4)	200 m			0 m	0:00:06	0.2 kph	323° true
Trackpoint	S34.97728 W71.25656	09-07-2018 4:24:10 (UTC-4)	200 m			0 m	0:00:06	0.2 kph	312° true
Trackpoint	S34.97728 W71.25657	09-07-2018 4:24:16 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	292° true
Trackpoint	S34.97728 W71.25657	09-07-2018 4:24:22 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	270° true
Trackpoint	S34.97728 W71.25657	09-07-2018 4:24:28 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	238° true
Trackpoint	S34.97728 W71.25657	09-07-2018 4:24:34 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	210° true
Trackpoint	S34.97728 W71.25657	09-07-2018 4:24:40 (UTC-4)	200 m			0 m	0:00:06	0.2 kph	185° true
Trackpoint	S34.97728 W71.25657	09-07-2018 4:24:46 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	159° true
Trackpoint	S34.97728 W71.25657	09-07-2018 4:24:52 (UTC-4)	201 m			0 m	0:00:06	0.0 kph	150° true
Trackpoint	S34.97728 W71.25657	09-07-2018 4:24:58 (UTC-4)	201 m			0 m	0:00:06	0.0 kph	301° true
Trackpoint	S34.97728 W71.25657	09-07-2018 4:25:04 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	333° true
Trackpoint	S34.97728 W71.25657	09-07-2018 4:25:10 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	353° true
Trackpoint	S34.97728 W71.25657	09-07-2018 4:25:16 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	7° true
Trackpoint	S34.97728 W71.25657	09-07-2018 4:25:22 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	6° true
Trackpoint	S34.97727 W71.25657	09-07-2018 4:25:28 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	4° true
Trackpoint	S34.97727 W71.25657	09-07-2018 4:25:34 (UTC-4)	202 m			0 m	0:00:06	0.0 kph	311° true
Trackpoint	S34.97727 W71.25657	09-07-2018 4:25:40 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	274° true
Trackpoint	S34.97727 W71.25657	09-07-2018 4:25:46 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	262° true
Trackpoint	S34.97728 W71.25658	09-07-2018 4:25:52 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	240° true
Trackpoint	S34.97727 W71.25658	09-07-2018 4:25:58 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	287° true
Trackpoint	S34.97727 W71.25658	09-07-2018 4:26:04 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	325° true
Trackpoint	S34.97727 W71.25658	09-07-2018 4:26:10 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	327° true
Trackpoint	S34.97727 W71.25658	09-07-2018 4:26:16 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	275° true
Trackpoint	S34.97727 W71.25658	09-07-2018 4:26:22 (UTC-4)	202 m			0 m	0:00:06	0.2 kph	297° true
Trackpoint	S34.97727 W71.25659	09-07-2018 4:26:28 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	290° true
Trackpoint	S34.97727 W71.25659	09-07-2018 4:26:34 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	318° true
Trackpoint	S34.97727 W71.25659	09-07-2018 4:26:40 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	347° true
Trackpoint	S34.97727 W71.25659	09-07-2018 4:26:46 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	20° true
Trackpoint	S34.97727 W71.25658	09-07-2018 4:26:52 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	25° true
Trackpoint	S34.97726 W71.25658	09-07-2018 4:26:58 (UTC-4)	202 m			0 m	0:00:06	0.2 kph	16° true
Trackpoint	S34.97726 W71.25658	09-07-2018 4:27:04 (UTC-4)	202 m			0 m	0:00:06	0.2 kph	344° true
Trackpoint	S34.97726 W71.25658	09-07-2018 4:27:10 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	358° true
Trackpoint	S34.97726 W71.25659	09-07-2018 4:27:16 (UTC-4)	202 m			0 m	0:00:06	0.0 kph	290° true
Trackpoint	S34.97726 W71.25659	09-07-2018 4:27:22 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	201° true
Trackpoint	S34.97726 W71.25659	09-07-2018 4:27:28 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	178° true
Trackpoint	S34.97727 W71.25658	09-07-2018 4:27:34 (UTC-4)	202 m			0 m	0:00:06	0.2 kph	153° true
Trackpoint	S34.97727 W71.25658	09-07-2018 4:27:40 (UTC-4)	202 m			0 m	0:00:06	0.2 kph	170° true
Trackpoint	S34.97727 W71.25658	09-07-2018 4:27:46 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	160° true
Trackpoint	S34.97727 W71.25658	09-07-2018 4:27:52 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	141° true
Trackpoint	S34.97727 W71.25658	09-07-2018 4:27:58 (UTC-4)	202 m			0 m	0:00:06	0.0 kph	76° true
Trackpoint	S34.97727 W71.25658	09-07-2018 4:28:04 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	195° true
Trackpoint	S34.97727 W71.25658	09-07-2018 4:28:10 (UTC-4)	202 m			0 m	0:00:06	0.0 kph	298° true
Trackpoint	S34.97727 W71.25658	09-07-2018 4:28:16 (UTC-4)	202 m			0 m	0:00:06	0.0 kph	270° true
Trackpoint	S34.97727 W71.25658	09-07-2018 4:28:22 (UTC-4)	202 m			0 m	0:00:06	0.0 kph	46° true
Trackpoint	S34.97727 W71.25658	09-07-2018 4:28:28 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	353° true
Trackpoint	S34.97727 W71.25658	09-07-2018 4:28:34 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	335° true
Trackpoint	S34.97727 W71.25658	09-07-2018 4:28:40 (UTC-4)	201 m			0 m	0:00:06	0.0 kph	54° true
Trackpoint	S34.97727 W71.25658	09-07-2018 4:28:46 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	113° true
Trackpoint	S34.97727 W71.25658	09-07-2018 4:28:52 (UTC-4)	201 m			0 m	0:00:06	0.2 kph	121° true
Trackpoint	S34.97727 W71.25658	09-07-2018 4:28:58 (UTC-4)	201 m			0 m	0:00:06	0.3 kph	142° true
Trackpoint	S34.97728 W71.25657	09-07-2018 4:29:04 (UTC-4)	201 m			0 m	0:00:06	0.3 kph	156° true
Trackpoint	S34.97728 W71.25657	09-07-2018 4:29:10 (UTC-4)	201 m			1 m	0:00:06	0.3 kph	164° true
Trackpoint	S34.97728 W71.25657	09-07-2018 4:29:16 (UTC-4)	201 m			0 m	0:00:06	0.3 kph	187° true
Trackpoint	S34.97729 W71.25657	09-07-2018 4:29:22 (UTC-4)	201 m			0 m	0:00:06	0.2 kph	187° true
Trackpoint	S34.97729 W71.25658	09-07-2018 4:29:28 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	216° true
Trackpoint	S34.97729 W71.25658	09-07-2018 4:29:34 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	229° true
Trackpoint	S34.97729 W71.25658	09-07-2018 4:29:40 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	270° true
Trackpoint	S34.97729 W71.25658	09-07-2018 4:29:46 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	345° true
Trackpoint	S34.97729 W71.25658	09-07-2018 4:29:52 (UTC-4)	201 m			0 m	0:00:06	0.2 kph	43° true
Trackpoint	S34.97729 W71.25657	09-07-2018 4:29:58 (UTC-4)	200 m			1 m	0:00:06	0.3 kph	64° true
Trackpoint	S34.97728 W71.25657	09-07-2018 4:30:04 (UTC-4)	200 m			1 m	0:00:06	0.4 kph	55° true
Trackpoint	S34.97728 W71.25656	09-07-2018 4:30:10 (UTC-4)	200 m			0 m	0:00:06	0.3 kph	59° true
Trackpoint	S34.97728 W71.25656	09-07-2018 4:30:16 (UTC-4)	200 m			0 m	0:00:06	0.2 kph	48° true
Trackpoint	S34.97728 W71.25656	09-07-2018 4:30:22 (UTC-4)	199 m			0 m	0:00:06	0.2 kph	40° true
Trackpoint	S34.97727 W71.25655	09-07-2018 4:30:28 (UTC-4)	199 m			0 m	0:00:06	0.2 kph	60° true
Trackpoint	S34.97727 W71.25655	09-07-2018 4:30:34 (UTC-4)	199 m			0 m	0:00:06	0.2 kph	92° true
Trackpoint	S34.97728 W71.25655	09-07-2018 4:30:40 (UTC-4)	199 m			0 m	0:00:06	0.2 kph	107° true
Trackpoint	S34.97728 W71.25655	09-07-2018 4:30:46 (UTC-4)	199 m			0 m	0:00:06	0.1 kph	105° true
Trackpoint	S34.97728 W71.25654	09-07-2018 4:30:52 (UTC-4)	199 m			0 m	0:00:06	0.1 kph	61° true
Trackpoint	S34.97727 W71.25654	09-07-2018 4:30:58 (UTC-4)	199 m			0 m	0:00:06	0.1 kph	29° true
Trackpoint	S34.97727 W71.25654	09-07-2018 4:31:04 (UTC-4)	199 m			0 m	0:00:06	0.1 kph	9° true
Trackpoint	S34.97727 W71.25654	09-07-2018 4:31:10 (UTC-4)	199 m			0 m	0:00:06	0.2 kph	5° true
Trackpoint	S34.97727 W71.25654	09-07-2018 4:31:16 (UTC-4)	199 m			0 m	0:00:06	0.2 kph	353° true
Trackpoint	S34.97726 W71.25654	09-07-2018 4:31:22 (UTC-4)	199 m			0 m	0:00:06	0.2 kph	353° true
Trackpoint	S34.97726 W71.25654	09-07-2018 4:31:28 (UTC-4)	198 m			0 m	0:00:06	0.2 kph	5° true
Trackpoint	S34.97726 W71.25654	09-07-2018 4:31:34 (UTC-4)	198 m			0 m	0:00:06	0.2 kph	20° true
Trackpoint	S34.97725 W71.25654	09-07-2018 4:31:40 (UTC-4)	198 m			0 m	0:00:06	0.2 kph	35° true
Trackpoint	S34.97725 W71.25654	09-07-2018 4:31:46 (UTC-4)	198 m			0 m	0:00:06	0.2 kph	49° true
Trackpoint	S34.97725 W71.25654	09-07-2018 4:31:52 (UTC-4)	197 m			0 m	0:00:06	0.1 kph	48° true
Trackpoint	S34.97725 W71.25653	09-07-2018 4:31:58 (UTC-4)	197 m			0 m	0:00:06	0.2 kph	2° true
Trackpoint	S34.97725 W71.25654	09-07-2018 4:32:04 (UTC-4)	197 m			0 m	0:00:06	0.1 kph	349° true
Trackpoint	S34.97724 W71.25654	09-07-2018 4:32:10 (UTC-4)	197 m			0 m	0:00:06	0.1 kph	338° true
Trackpoint	S34.97724 W71.25654	09-07-2018 4:32:16 (UTC-4)	197 m			0 m	0:00:06	0.1 kph	312° true
Trackpoint	S34.97724 W71.25654	09-07-2018 4:32:22 (UTC-4)	197 m			0 m	0:00:06	0.1 kph	304° true
Trackpoint	S34.97724 W71.25654	09-07-2018 4:32:28 (UTC-4)	198 m			0 m	0:00:06	0.0 kph	338° true
Trackpoint	S34.97724 W71.25654	09-07-2018 4:32:34 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	9° true
Trackpoint	S34.97724 W71.25654	09-07-2018 4:32:40 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	356° true
Trackpoint	S34.97724 W71.25654	09-07-2018 4:32:46 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	7° true
Trackpoint	S34.97724 W71.25654	09-07-2018 4:32:52 (UTC-4)	199 m			0 m	0:00:06	0.1 kph	352° true
Trackpoint	S34.97724 W71.25654	09-07-2018 4:32:58 (UTC-4)	199 m			0 m	0:00:06	0.0 kph	90° true
Trackpoint	S34.97724 W71.25654	09-07-2018 4:33:04 (UTC-4)	199 m			0 m	0:00:06	0.1 kph	267° true
Trackpoint	S34.97724 W71.25654	09-07-2018 4:33:10 (UTC-4)	199 m			0 m	0:00:06	0.0 kph	213° true
Trackpoint	S34.97724 W71.25654	09-07-2018 4:33:16 (UTC-4)	199 m			0 m	0:00:06	0.1 kph	165° true
Trackpoint	S34.97724 W71.25654	09-07-2018 4:33:22 (UTC-4)	199 m			0 m	0:00:06	0.1 kph	137° true
Trackpoint	S34.97724 W71.25654	09-07-2018 4:33:28 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	200° true
Trackpoint	S34.97724 W71.25654	09-07-2018 4:33:34 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	189° true
Trackpoint	S34.97725 W71.25654	09-07-2018 4:33:40 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	201° true
Trackpoint	S34.97725 W71.25654	09-07-2018 4:33:46 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	206° true
Trackpoint	S34.97725 W71.25654	09-07-2018 4:33:52 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	204° true
Trackpoint	S34.97725 W71.25655	09-07-2018 4:33:58 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	198° true
Trackpoint	S34.97725 W71.25655	09-07-2018 4:34:04 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	232° true
Trackpoint	S34.97725 W71.25655	09-07-2018 4:34:10 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	327° true
Trackpoint	S34.97725 W71.25655	09-07-2018 4:34:16 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	4° true
Trackpoint	S34.97725 W71.25655	09-07-2018 4:34:22 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	28° true
Trackpoint	S34.97725 W71.25654	09-07-2018 4:34:28 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	72° true
Trackpoint	S34.97725 W71.25654	09-07-2018 4:34:34 (UTC-4)	197 m			0 m	0:00:06	0.1 kph	90° true
Trackpoint	S34.97725 W71.25654	09-07-2018 4:34:40 (UTC-4)	197 m			0 m	0:00:06	0.1 kph	131° true
Trackpoint	S34.97725 W71.25654	09-07-2018 4:34:46 (UTC-4)	197 m			0 m	0:00:06	0.1 kph	165° true
Trackpoint	S34.97725 W71.25654	09-07-2018 4:34:52 (UTC-4)	198 m			0 m	0:00:06	0.2 kph	170° true
Trackpoint	S34.97726 W71.25654	09-07-2018 4:34:58 (UTC-4)	198 m			0 m	0:00:06	0.2 kph	158° true
Trackpoint	S34.97726 W71.25654	09-07-2018 4:35:04 (UTC-4)	198 m			0 m	0:00:06	0.2 kph	147° true
Trackpoint	S34.97726 W71.25654	09-07-2018 4:35:10 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	134° true
Trackpoint	S34.97726 W71.25654	09-07-2018 4:35:16 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	195° true
Trackpoint	S34.97726 W71.25654	09-07-2018 4:35:22 (UTC-4)	198 m			0 m	0:00:06	0.1 kph	243° true
Trackpoint	S34.97726 W71.25654	09-07-2018 4:35:28 (UTC-4)	198 m			0 m	0:00:06	0.2 kph	280° true
Trackpoint	S34.97726 W71.25654	09-07-2018 4:35:34 (UTC-4)	198 m			0 m	0:00:06	0.2 kph	294° true
Trackpoint	S34.97726 W71.25655	09-07-2018 4:35:40 (UTC-4)	198 m			0 m	0:00:06	0.2 kph	309° true
Trackpoint	S34.97726 W71.25655	09-07-2018 4:35:46 (UTC-4)	199 m			0 m	0:00:06	0.2 kph	311° true
Trackpoint	S34.97725 W71.25655	09-07-2018 4:35:52 (UTC-4)	199 m			0 m	0:00:06	0.1 kph	327° true
Trackpoint	S34.97725 W71.25655	09-07-2018 4:35:58 (UTC-4)	199 m			0 m	0:00:06	0.1 kph	352° true
Trackpoint	S34.97725 W71.25655	09-07-2018 4:36:04 (UTC-4)	199 m			0 m	0:00:06	0.1 kph	59° true
Trackpoint	S34.97725 W71.25655	09-07-2018 4:36:10 (UTC-4)	199 m			0 m	0:00:06	0.1 kph	112° true
Trackpoint	S34.97725 W71.25655	09-07-2018 4:36:16 (UTC-4)	199 m			0 m	0:00:06	0.0 kph	172° true
Trackpoint	S34.97725 W71.25655	09-07-2018 4:36:22 (UTC-4)	200 m			0 m	0:00:06	0.0 kph	239° true
Trackpoint	S34.97725 W71.25655	09-07-2018 4:36:28 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	239° true
Trackpoint	S34.97725 W71.25655	09-07-2018 4:36:34 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	270° true
Trackpoint	S34.97726 W71.25655	09-07-2018 4:36:40 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	209° true
Trackpoint	S34.97726 W71.25655	09-07-2018 4:36:46 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	175° true
Trackpoint	S34.97726 W71.25655	09-07-2018 4:36:52 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	141° true
Trackpoint	S34.97726 W71.25655	09-07-2018 4:36:58 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	101° true
Trackpoint	S34.97726 W71.25655	09-07-2018 4:37:04 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	74° true
Trackpoint	S34.97726 W71.25655	09-07-2018 4:37:10 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	39° true
Trackpoint	S34.97726 W71.25655	09-07-2018 4:37:16 (UTC-4)	201 m			0 m	0:00:06	0.0 kph	343° true
Trackpoint	S34.97726 W71.25655	09-07-2018 4:37:22 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	351° true
Trackpoint	S34.97725 W71.25655	09-07-2018 4:37:28 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	350° true
Trackpoint	S34.97725 W71.25655	09-07-2018 4:37:34 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	22° true
Trackpoint	S34.97725 W71.25655	09-07-2018 4:37:40 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	59° true
Trackpoint	S34.97725 W71.25654	09-07-2018 4:37:46 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	65° true
Trackpoint	S34.97725 W71.25654	09-07-2018 4:37:52 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	97° true
Trackpoint	S34.97725 W71.25654	09-07-2018 4:37:58 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	123° true
Trackpoint	S34.97725 W71.25654	09-07-2018 4:38:04 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	132° true
Trackpoint	S34.97726 W71.25654	09-07-2018 4:38:10 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	138° true
Trackpoint	S34.97726 W71.25654	09-07-2018 4:38:16 (UTC-4)	200 m			0 m	0:00:06	0.0 kph	171° true
Trackpoint	S34.97726 W71.25654	09-07-2018 4:38:22 (UTC-4)	200 m			0 m	0:00:06	0.0 kph	121° true
Trackpoint	S34.97726 W71.25654	09-07-2018 4:38:28 (UTC-4)	200 m			0 m	0:00:06	0.0 kph	18° true
Trackpoint	S34.97726 W71.25654	09-07-2018 4:38:34 (UTC-4)	200 m			0 m	0:00:06	0.0 kph	39° true
Trackpoint	S34.97725 W71.25654	09-07-2018 4:38:40 (UTC-4)	200 m			0 m	0:00:06	0.0 kph	348° true
Trackpoint	S34.97725 W71.25654	09-07-2018 4:38:46 (UTC-4)	200 m			0 m	0:00:06	0.0 kph	325° true
Trackpoint	S34.97725 W71.25654	09-07-2018 4:38:52 (UTC-4)	200 m			0 m	0:00:06	0.0 kph	219° true
Trackpoint	S34.97725 W71.25654	09-07-2018 4:38:58 (UTC-4)	200 m			0 m	0:00:06	0.0 kph	22° true
Trackpoint	S34.97725 W71.25654	09-07-2018 4:39:04 (UTC-4)	200 m			0 m	0:00:06	0.0 kph	68° true
Trackpoint	S34.97725 W71.25654	09-07-2018 4:39:10 (UTC-4)	200 m			0 m	0:00:06	0.0 kph	141° true
Trackpoint	S34.97725 W71.25654	09-07-2018 4:39:16 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	90° true
Trackpoint	S34.97725 W71.25654	09-07-2018 4:39:22 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	90° true
Trackpoint	S34.97725 W71.25653	09-07-2018 4:39:28 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	107° true
Trackpoint	S34.97725 W71.25653	09-07-2018 4:39:34 (UTC-4)	201 m			0 m	0:00:06	0.1 kph	65° true
Trackpoint	S34.97725 W71.25653	09-07-2018 4:39:40 (UTC-4)	200 m			0 m	0:00:06	0.1 kph	42° true
